"","URL","Description","Job_Title","Company_Rating","Company_Name","Company_Location","Estimated_Salary","Location_Code"
"160","https://www.glassdoor.com/job-listing/data-scientist-relx-group-JV_IC1138960_KO0,14_KE15,25.htm?jl=2944469889","Data ScientistArtificial Intelligence (AI) is rapidly growing in importance for LexisNexis. We’re seeing the acceleration of amazing AI work being developed in the Legal space. AI technology is evolving quickly and there are many sources for AI programming tools which developers are using as part of their products. However, with this rapid growth in development, there is a growing need for developers who can understand and operate with the latest AI standards and best-practices. Therefore, we are looking for AI practitioners who are devoted to developing high quality AI solutions within the framework of a large legal research system. We need technologists who are comfortable working with other engineers and product teams to imagine, plan, and create the next great AI features.The primary responsibility of this position will be to develop legal AI. This will require application of machine learning and AI methods with respect to NLP, text analytics and big data. The position offers the opportunity to work in a development team comprised of engineers, product owners, and subject-matter experts, and with operational groups to determine technology's applicability to our enterprise requirements. The candidate will bring experience in software development, machine learning techniques, Natural Language Processing (NLP), semantic technologies or similar advanced technologies, as well as knowledge of languages and specialized libraries for your advanced technology specialties. Key Roles & Responsibilities:• Serve as a key member of development teams helping to ensure customer success on the AI platform. Participate in feature and project discussions by understanding customer needs and developing technical solutions to meet those needs. Provide updates to development team and work with others to ensure product releases are stable, tested, and meet all customer and architectural requirements.• Aid in developing solutions leveraging AI services, working closely with our customers to deeply understand their business needs and to design a technical solution that takes best advantage of a centralized, best-in-class AI service• Propose AI solutions through mechanisms like proof-of-concepts or prototypes• Participate and contribute to an AI internal community of Subject Matter Experts.• Understand and follow best practices and insights for the use of AI services for customer solutions.• The candidate will possess both technical and customer-facing skills that will allow them to understand product needs and communicate proposed technical solutions. He or she will be able interact and give advice and opinions to technical experts, software developers, IT pros, and architects. The ideal candidate will also have an ability to think strategically about business, product, and technical challenges.QualificationsNew Graduate with MS in Statistics, Machine Learning, or a Data Science related field Data Science and NLP skillsFormal training in dimensionality reduction, clustering, and sequence classification algorithmsSome practical training in Machine Learning package ScikitLearnSome practical training in NLP methods such as OpenNLP, StanfordNLP, Mallet, LDA, word2ve PROGRAMMING SKILLSRecent coding experience using Python AND/OR (Java OR Scala)","Data Scientist"," 3.5"," RELX Group"," – Raleigh, NC","$106,000/ year","1138960"
"161","https://www.glassdoor.com/job-listing/scientist-ii-process-the-clorox-company-JV_IC1138697_KO0,20_KE21,39.htm?jl=3049759237"," As a Process Development Engineer for Burt's Bees, you will work with a team of engineers and scientists located in Durham, North Carolina to deliver and maintain a robust pipeline of innovative personal care and cosmetic products for this fast paced, exciting and growing business. You will have a variety of assignments within the Burt's Bees Product Lab, Pilot Plant, and Manufacturing facility.  Make your mark  At Clorox, we build big brands that make everyday life better, every day. We value our differences, and challenge each other to think and act boldly. We try new things, succeed, fail and keep learning. We work hard, and have busy personal lives. And we're all able to make a positive impact -- at Clorox, in our communities, and in the lives of millions of people who invite us into their homes. Make your mark and help us drive Good Growth -- growth that is profitable, sustainable and responsible. Key Responsibilities:Collaborate with cross functional team to develop, evaluate, and qualify new processes, equipment, and locationsCollaborate with Packaging Team members to lead Manufacturing Readiness Planning and Execution as well as author Manufacturing Processes for manufacturer guidanceAnalyze and interpret data to meet project targets and objectives, and make recommendations that drive efficiency and manage riskSupport efforts to improve upon manufacturing efficiencies of existing productsDefine and use SOPs, best practices, and test methods to ensure a robust and rigorous development processIdentify and execute against opportunities to develop pilot equipment and lab capabilitiesAct as Triad Lead on Innovation Projects, representing all technical functions to Project TeamLead Technical Discovery projects to solve technical challenges by developing deep knowledge through research and experimentationMinimum Qualifications:Years and Type of Experience:3 years of experience in Process Scale-up or related discipline required Skills and Abilities Confident self-starter, capable of working independently and cross-functionally with minimal supervision and direction in a fast paced environment requiredProven ability to learn quickly requiredExcellent communication and interpersonal skills requiredDemonstrated strong leadership and influencing skills requiredExcellent organization skills with the ability to handle multiple projects simultaneously and effectively requiredPreferred experience, knowledge, and/or interests include:Macro and micro emulsionsWax and/or polymer chemistryThin liquid mixingOver the Counter Drug MonographsTracking and understanding Personal Care and Beauty Category trends Education Level/Degree: Bachelor's degree from an accredited institution in Chemical Engineering  More about Research & Development  From concept to reality, our team is building the next generation of consumer products. R&D is a community of engineers, scientists, mechanical designers and packaging experts, who are actively involved in virtually every step in the lifecycle of our products<U+2009>--<U+2009>from initial concept to raw materials to final goods on store shelves. Together we bring consumers innovative products that deliver superior value.  More about Clorox  The Clorox Company (NYSE: CLX) is a leading multinational manufacturer and marketer of consumer and professional products with 8,700 employees worldwide and fiscal year 2018 sales of $6.1 billion. In addition to our namesake bleach and cleaning products, we market some of the most trusted and recognized consumer brand names, including: Brita® water-filtration productsBurt's Bees® natural personal care productsFresh Step® cat litterGlad® bags, wraps and containersHidden Valley® dressings and saucesKingsford® charcoalLiquid Plumr® clog removersPine-Sol® cleanersRenewLife® digestive health productsRainbow Light®, Natural Vitality®, Neocell® and Stop Aging Now® dietary supplementsProfessional services: Clorox Healthcare® and Clorox Commercial Solutions® More than 80% of our sales are generated from brands that hold the No. 1 or No. 2 market share positions in their categories.  Making a positive impact  Clorox is a signatory of the United Nations Global Compact, a community of global leaders committed to sustainability. We've been broadly recognized for our corporate responsibility efforts, most notably being named to the Drucker Institute's 2017 Management Top 250 list, The Just 100: America's Top Corporate Citizens list, CR Magazine's 2018 Best Corporate Citizens list and the first sector-neutral Bloomberg Gender Equality Index in 2018.  We also support our communities, and, in FY2018, contributed approx. $20 million in combined cash grants, product donations and cause marketing.  The Clorox Company and its subsidiaries is an EEO/AA/Protected Veteran/Disabled/LGBT employer.  Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled","Scientist II Process"," 4.1"," The Clorox Company"," – Durham, NC",NA,"1138960"
"162","https://www.glassdoor.com/job-listing/data-scientist-diverse-lynx-JV_IC1161290_KO0,14_KE15,27.htm?jl=2986103288","Job Desc: Experience creating RNN, CNN and other commonly used Machine learning modelsExperience with Google Tensor Flow, Keras, Pandas, SciKit Learn, Python, and R Experience with Jupyter Notebook, GIT  Machine Learning Google Tensor Flow, Keras, Pandas, SciKit Learn, Python Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.","Data Scientist"," 3.8"," Diverse Lynx"," – Research Triangle Park, NC","$109,000/ year","1138960"
"163","https://www.glassdoor.com/job-listing/data-scientist-hirenetworks-JV_IC1138960_KO0,14_KE15,27.htm?jl=2787237168","Data Scientist 6426Our client is seeking a customer facing Data Scientist to translate customer data and problems in ways that the ML system can solve the problems. The identified candidate will need to have a sense of humor and be able to work in a fast-paced start up environment. Possessing an ability to adapt to shifting schedules and priorities will contribute to success in this environment. Anyone joining this team should have the ability and willingness to accept criticism and be able to explain and defend their suggestions and ideas.The Data Scientist role is a direct hire opportunity with one of our clients in Raleigh, NC. Client wants to see all qualified candidates, so salary range is open. Local candidates strongly preferred, but will consider relocating the right candidate. Partial telecommute from the local area possible. No sponsorship or C2C arrangements available.Responsibilities of the Data Scientist:Help customers translate their data and problems in ways that our ML system can solve themCreate requirements and select algorithms for tools that customers can use themselves as part of our ML systemCharacterize aspects of our ML system and recommend ways it can be improvedIdentify a new customer's best problems and data setsTransform and process the data sets to maximize accuracy, performance, and ML transparencyCommunicate results to customer and make recommendations for future workQualifications of the Data Scientist:At least 3 – 7 years of industry experienceExperience applying machine learning and/or advanced statistics techniques to solve problemsExperience with all aspects of feature engineering, including interviewing subject matter experts, feature transformation, feature evaluation, and feature selectionGood writing and communication skillsProficiency with 2 or more of the following: Java, C#, PythonBS in computer science, statistics, or another field related to MLApproachable, friendly demeanorSystems thinkerGood at tracking down problems and finding opportunitiesDesired Attributes of the Data Scientist:Knowledge of ways to improve throughput and reduce latency on various computing platforms and networksBreadth of knowledge and ability to communicate pros and cons about many different statistical techniques and machine learning algorithmsMS in computer science, statistics, or another field related to MLContact Martha Michaux at mmichaux@hirenetworks.com or (919)981-6200 x314 with questions regarding this posting. A Word resume is preferred when applying.When looking for a job, have you ever heard the phrase… it is not about what you know, it is who you know?At HireNetworks, it really is all about who we know.Whether your current contract is coming to a close, you’re looking to advance your career or are a company on the hunt for new talent and wanting to expand…let HireNetworks put our networks to work for you.HireNetworks is an equal opportunity employer.","Data Scientist"," 4.9"," HireNetworks"," – Raleigh, NC",NA,"1138960"
"164","https://www.glassdoor.com/job-listing/data-scientist-premex-JV_IC1138697_KO0,14_KE15,21.htm?jl=3028154065","Data Scientist We are currently seeking an experienced Data Scientist to join our team in Durham, NC 27703About the Role: We are an analytical and biostatistical services company aimed to animal and human nutrition industries, as well as to the agricultural sector producers and their supply chain and customers. Our main goal is to add value at these industries´ data collection management processes by using cutting-edge statistical and computer techniques. These techniques allow us to discover hidden knowledge in your data supporting substantial improvements in decision-making.  Our products enable our customers to find specific relationships between variables that affect their activity. From this knowledge, the entrepreneur gets a privileged position to make decisions on matters that affect the business production and profitability.  Additionally, data consolidation of companies from different geographies and production techniques add to our products a highly relevant analytical potential that is not easy to get working independently. What You'll Do:Selecting and integrating any Big Data tools and frameworks required to provide requested capabilitiesImplementing ETL processMonitoring performance and advising any necessary infrastructure changesDefining data retention policiesParticipate in the development of data bases in important projects that are assigned by the DirectorProvide ideas of applied solutions to a market need givenMake technical decisions on data analysisThis position works with our Intelligent Nutrition team, Asimetrix team and D & I membersCollaborates with Universities, suppliers and associations Our Ideal Candidate:Bachelors degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field1-2 years of related experienceExperience with integration of data from multiple sourcesSQL experience a plus but not requiredExperience with object-oriented/object function scripting languages: Python, Java, C++, Scala, a plus Skills and Abilities:Excellent verbal and written communication skillsStrong business acumenAnalytical abilitiesInnovative and Self-motivated What We offer:Excellent Benefits To Apply: Please submit your resume via the ""APPLY NOW"" button Keywords: Spark, NoSQL databases, such as HBase, Cassandra, MongoDB, Hadoop, Spark, Kafka, HSE, Quality, BPM, HACCP, FAMI-QS, ISO 14000, BASC, OEA,","Data Scientist"," 3.3"," Premex Inc."," – Durham, NC",NA,"1138960"
"165","https://www.glassdoor.com/job-listing/data-scientist-advance-auto-parts-JV_IC1138960_KO0,14_KE15,33.htm?jl=3090939542","Job DescriptionEssential Duties and Responsibilities include the following. Other duties may be assigned. Identify and implement strategies to leverage valuable data sources across search, social, display, email and other digital channels.Collect, analyze, and interpret information from multiple data sources identifying actionable insights that create efficiencies and generate revenue.Build predictive models and machine-learning algorithms for second-level analytics.Develop reports and/or presentations leveraging data visualization tools that clearly and concisely communicate analytical findings and recommendations to key stakeholders.Analyze customer, transaction, and campaign data to identify trends and patterns in marketing campaign performance and/or customer behavior.Conduct digital channel analysis to understand traffic and revenue drivers, both in-store and on-line. Leverage analytical tools (SQL, SAS, Tableau) and data mining techniques to perform advanced data manipulation and extract insights from large databases.Support ad hoc analytic need as requested.Required Qualifications Experience with a data science programming language (e.g. R, SAS, SPSS, and/or Python) EDUCATION and/or EXPERIENCE Bachelors Degree in Computer Science, Mathematics, Engineering or other relevant disciplines Understanding of relational databases and experience with data mining Preferred Qualifications Masters Degree or PhD in Data Science or another quantitative field Experience with machine learning Experience with data frameworks (e.g. Hadoop)","Data Scientist"," 3.1"," Advance Auto Parts"," – Raleigh, NC","$96,000/ year","1138960"
"166","https://www.glassdoor.com/job-listing/data-scientist-data-analytics-machine-learning-conduent-JV_IC1138956_KO0,46_KE47,55.htm?jl=3017487416","DescriptionConduent is the world's largest provider of diversified business process services with leading capabilities in transaction processing, automation, analytics and constituent experience. We work with both government and commercial customers in assisting them to deliver quality services to the people they serve.  We manage interactions with patients and the insured for a significant portion of the U.S. healthcare industry. We are the customer interface for large segments of the technology industry and the operational and processing partner of choice for public transportation systems around the world.  Whether it's digital payments, claims processing, benefit administration, automated tolling, customer care or distributed learning Conduent manages and modernizes these interactions to create value for both our clients and their constituents. Learn more at www.conduent.com.  If you meet the requirements of this position and want to work for a world-class company with a great marketplace reputation, apply today.After applying, please check your email (including spam folder) for updates on this position.Conduent is seeking a Data Scientist: Data Analytics/Machine Learning. The person in this role will be responsible for:Do you want to uncover hidden insights from data and use those to drive decisions and influence behavior to create business value for our clients? If so, the Analytics Practice within the Conduent Technology innovation (CTI) organization has an exciting opportunity for you. The CTI Analytics team works closely with Conduent business groups to address real world challenges such as the rising cost of healthcare, mobility in urban society and payment card fraud in financial welfare programs, using the power of Data Analytics. We adopt a multidisciplinary approach that combines techniques from diverse domains such as data mining and machine learning, statistical modeling, simulation, optimization and multimedia analysis, and use big data technologies to consolidate and analyze volumes of data from multiple sources in a scalable manner.We are looking for data scientists to work on machine learning, data mining, and statistical modeling for predictive and prescriptive enterprise analytics. Successful candidates will be expected to investigate state of the art techniques in advanced machine learning and statistical modeling, and design, develop, and deploy state-of-art, scalable systems for innovative analytics applications in a set of industrial verticals (e.g. healthcare, transportation, customer care etc.). Applicants will be expected to work with a diverse set of data sources, such as time series data, spatial, graph data, semi-structured and unstructured data, and build statistical/machine-learning models in support of on-demand, real-time analytic services. The applicant should also have strong skills in explaining and interpreting the analytic models and outcomes in both research and application contexts.Responsibilities:Research, design and prototype robust and scalable models based on machine learning, data mining, and statistical modeling to answer key business problems Build tools and support structures needed to analyze data, perform elements of data cleaning, feature selection and feature engineering and organize experiments in conjunction with best practicesWork with development teams & business groups to ensure models can be implemented as part of a delivered solution replicable across many clientsPresent findings to stakeholders to drive improvements and solutions from concept through to deliveryKeep abreast of the latest developments in the field by continuous learning and proactively champion promising new methods relevant to the problems at handCollaborate closely with university partners and other scientists and engineers in a multidisciplinary work environmentPreferred Qualifications:PhD in computer science, computer engineering or MS with 3+ years of experience in related field.Demonstrated history of driving and delivering analytics models and solutionsDeep knowledge of fundamentals of machine learning, data mining and statistical predictive modeling, and extensive experience applying these methods to real world problemsStrong skills in software prototyping and engineering with expertise in applicable programming and analytics languages (Python, R, C/C++) and various open source machine learning and analytics packages to generate deliverable modules and prototype demonstrations of their workDesired interdisciplinary skills include big data technologies, ETL, statistics and causal inference, Deep Learning, modeling and simulationBreadth of skills and experience in machine learning diverse types of data, diverse data sources, different types of learning models, diverse learning settingsAbility and inclination to work in multi-disciplinary environments, and desire to see ideas realized in practiceExperience and knowledge in services domains such as business process outsourcing systems, transportation systems, healthcare systems and financial services is valuedDemonstrated ability to propose novel solutions to problems, performing experiments to show feasibility of their solutions and working to refine the solutions into a real-world contextStrong analytical, written, and verbal communication skillsQualifications:Prior experience in a similar role is requiredPlease include other requirements as appropriateMust be currently eligible to work in the US for any employer without sponsorshipMust consent to and successfully clear all required pre-employment screenings.Location:This position is located in Morrisville, NC. No relocation assistance is provided.Conduent is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, creed, religion, ancestry, national origin, age, gender identity, gender expression, sex/gender, marital status, sexual orientation, physical or mental disability, medical condition, use of a guide dog or service animal, military/veteran status, citizenship status, basis of genetic information, or any other group protected by law. People with disabilities who need a reasonable accommodation to apply for or compete for employment with Conduent may request such accommodation(s) by clicking on the following link, completing the accommodation request form, and submitting the request by using the Submit button at the bottom of the form. For those using Google Chrome or Mozilla Firefox please download the form first: click here to access or download the form.","Data Scientist: Data Analytics / Machine Learning"," 2.5"," Conduent"," – Morrisville, NC","$112,000/ year","1138960"
"167","https://www.glassdoor.com/job-listing/fidelity-labs-data-scientist-fidelity-investments-JV_IC1138697_KO0,28_KE29,49.htm?jl=3084401170","About Fidelity LabsFidelity Labs incubates internal startupsmade up of product managers, designers, developers and marketersthat are tasked with creating new business that drive growth and deliver on Fidelity's mission. Our teams' passion combined with human-centered design and agile methodologies are responsible for driving industry transformation and customer impact at scale. See what were up to at www.FidelityLabs.com.The Expertise Were Looking ForIf you are driven by the numbers and have a passion for diving into data and extracting that will impact business and marketing decisions, this job is for you. In addition to the below, the ideal candidate will have strong communication skills and the ability to work collaboratively across teams.Degree in Analytics, IT, Economics or related field (Advanced Technical or Business Degree a plus)5+ years of data management and marketing experience, with 2+ years direct experience with data management in a cloud environment either in an eCommerce environment or for a Database Management/Customer Insights firmStrong data analytics expertise, including experience translating customer KPIs into actionable marketing strategies that drive growthExperience with data analytics tools and technologies across data (Google Analytics, Omniture, SQL, R, SAS, Python), visualization (Tableau, QlikView, or PowerBI))Experience with data warehouses, Big Data and Data Lakes a plusExperience with Lean Startup, Design Thinking, and Agile Methodologies preferredThe Purpose of Your RoleThe Data Scientist is a key role on the Go To Market team where you will work closely with our Growth Hackers, Technologists, Operations and Product Managers to understand their business needs and relationship to the marketing data and insights. Through measured tactics, and validated strategies you will contribute to the success of our internal startups by providing high quality data analysis that turn insights into actionable recommendations to drive customer lifetime value, business results and growth for small to medium sized self-contained projects. This role is based in Boston, MA or Durham, NCThe Skills Your BringData Extraction, Analysis and Ongoing Customer Data ManagementCollaborate to build an end-to-end, extendable customer data solution from defining requirements to data migration and creation of dashboards, ensuring data integrity, accuracy and compliance. As needed, ensure that our services provider has the appropriate functional and technical specifications, direction and resources to deliver the solution.Own overall omni-channel customer data management approach with IT, including post-launch maintenance and enhancements. Collaborate with Go To Market, Technologists, Operations, Product, technology and other functional teams as needed around data management & quality, data governance, and data requirements.Be part of the team the helps define the digital marketing ecosystem/roadmap and delivers a marketing technology stack that is scalable, extendable, and uses consumer data to enhance the consumer journey and drives brand and business growth. Work with key stakeholders to help define an integrated digital marketing analytics and attribution approach.Customer Insights & Segmentation StrategyCollaborate with key analytics stakeholders, leading data analytics development and segmentation analysis. Define and deliver our customer insights approach and reporting capabilities that ultimately drive long-term consumer relationshipsManage the insights coming from customer data to tell stories ones that turn insights into actionable recommendations that drive customer lifetime value, business results and growth.Work with multiple teams to develop a customers journey, experience and lifecycle strategies for key customer groups and audience segments. Identify opportunities throughout the consumer journey to increase customer acquisition, conversion and retention that will help drive and influence email, social, advertising, and site strategies.Help develop the brands personalization and audience management strategy across the consumer journey, including email, site, and digital marketing.Work with teams to advise on A/B and multivariate testing approaches as well as control group and segments management.The Value You DeliverStrong understanding around how big data is influencing customer analytics and the consumer journey, with an ability to pivot with change and pinpoint growth opportunities through customer centricityStrong understanding of customer lifecycle marketing, segmentation, testing, and optimization strategies and a knowledge of marketing/cloud technologies, preferably Salesforce Marketing CloudExcellent communication, collaboration, and planning skills; demonstrated success in communicating ideas to various stakeholdersPrioritizes workload, managing multiple and often competing tasks, and meets deadlines for various and fluctuating marketing deliverablesAbility to identify the metrics to drive success, measure KPIs, socialize understanding and drive initiatives to completionOutstanding team player and positive attitude, with a strong sense of ownership, communication and accountabilityHow Your Work Impacts the OrganizationFidelity Labs mission to create new businesses that drive growth and deliver on Fidelitys mission to inspire better futures and deliver better outcomes for the customers and businesses we serve.Our focus is on important financial jobs to be done, where people and organizations are experiencing real issues and where we believe we can help. We believe in creating impact at scale and meaningfully improving the lives of the people we serve.Company OverviewAt Fidelity, we are focused on making our financial expertise broadly accessible and effective in helping people live the lives they want. We are a privately held company that places a high degree of value in creating and nurturing a work environment that attracts the best talent and reflects our commitment to our associates. For information about working at Fidelity, visit FidelityCareers.comFidelity Investments is an equal opportunity employer","Fidelity Labs Data Scientist"," 3.8"," Fidelity Investments"," – Durham, NC","$87,000/ year","1138960"
"168","https://www.glassdoor.com/job-listing/associate-data-scientist-advance-auto-parts-JV_IC1138960_KO0,24_KE25,43.htm?jl=3090939629","Job DescriptionAdvance Auto Parts, a leader in the automotive aftermarket, currently has an opening for a Data Scientist. As a Data Scientist at Advance Auto Parts, you will have an opportunity to disrupt a $100B auto parts industry to bring better and faster solutions to customers. You will be responsible for analyzing billions of transactions to find patterns that will help improve our company and build data products to extract valuable business insights. You will be part of an elite data science function to help the organization live its mission of Advancing a World in Motion.  Essential Duties and Responsibilities include the following. Other duties may be assigned.  * Identify and implement strategies to leverage valuable data sources across search, social, display, email and other digital channels.  * Collect, analyze, and interpret information from multiple data sources identifying actionable insights that create efficiencies and generate revenue.  * Build basic regression models for analytical purposes.  * Develop reports and/or presentations leveraging data visualization tools that clearly and concisely communicate analytical findings and recommendations to key stakeholders.  * Analyze customer, transaction, and campaign data to identify trends and patterns in marketing campaign performance and/or customer behavior.  * Conduct digital channel analysis to understand traffic and revenue drivers, both in-store and on-line.  * Leverage analytical tools (SQL, SAS, Tableau) and data mining techniques to perform data manipulation and extract insights from databases.  * Support ad hoc analytic need as requested.  Required Qualifications * Experience with a data science programming language (e.g. R, SAS, SPSS, and/or Python) * Bachelors Degree in Computer Science, Mathematics, Engineering or other relevant disciplines * Understanding of relational databases  Preferred Qualifications * Masters Degree of PhD in Data Science or another quantitative field  * Experience with machine learning  * Experience with data frameworks (e.g. Hadoop)  * Experience with data mining","Associate Data Scientist"," 3.1"," Advance Auto Parts"," – Raleigh, NC","$81,000/ year","1138960"
"169","https://www.glassdoor.com/job-listing/geospatial-scientist-precisionhawk-JV_IC1138960_KO0,20_KE21,34.htm?jl=3003967098"," Do you like drones? Do you want to be a pioneer and join the front lines of using drone technology to enable smarter decisions in business?  Fantastic we do, too! PrecisionHawk, Inc. is dedicated to changing the way businesses view their assets and manage resources. To extract the true commercial value of drones, we must continue to advance a multifaceted technology that includes advanced robotics, robust software, and rich data. What You'll Do As a Geospatial Scientist, you require solid expertise in the following areas: Structure from motion, camera calibration, feature detection, image segmentationImprove and accelerate our technology with science, statistical modelling, algorithm design, and prototyping.Ability to take a project from scoping requirements through actual launch of the project.The ability to present complex R&D project results to enterprise clients.Excellent written and verbal communication skills.Maintain an understanding of industry and technology trends. Responsibilities: Development of research and implementation strategies for discovery projects with clientsUtilize the latest geospatial innovations to propose R&D software solutions that accommodate emerging trends in data quantity and quality.Design and test algorithms and conduct prototyping to evaluate possible scenarios leveraging computational and statistical techniques for the development of novel approaches for high-throughput geospatial data analyses.Work collaboratively with interdisciplinary scientists internal and external to PrecisionHawk, organize challenging problems, develop new solutions, and work with business & development teams to ensure these solutions deliver value.About You You want to work for a technology company that is innovative and growing. You are motivated by solving problems and making sure the solution works for everyone. You want to work with like-minded people and enjoy being part of the team. You are a seasoned remote sensing technician who is not afraid to get their coding hands dirty. You want to be in an environment where continuous learning is not only encouraged but also expected. You are adaptable and able to juggle multiple projects concurrently.  Requirements: Bachelor's in Remote Sensing, Geospatial Information Systems, Precision Agriculture, Statistics, Mathematics, Environmental Science with Geospatial emphasis, or Computer Science1-3 years of experience working with and analysing geospatial and remote sensing data products.Experience with several major geospatial platforms is required (ESRI, ENVI, PCI, GRASS,RemoteView, etc.)Experience with CAD software platforms (AutoCAD, MicroStation, etc)Understanding of Spatial and/or Temporal Statistical ModellingExperience with Python for geospatial programming.Some experience with libraries used in geospatial development as asset.Experience with automated processes through scripting (Python, ArcPy, IDL, etc.)Experience analyzing and presenting complex data and proven problem solving abilitiesStrong ability to multitask between different projects.Strong organizational, interpersonal, and written communication skills. Preferred: Master's or PhD in Remote Sensing, Precision Agriculture, Mathematics, Statistics, Spatial Statistics, Geoinformatics, Environmental Modelling, Engineering, or Computer Science is preferred.Experience with hyperspectral, multispectral, LiDAR, and thermal sensors preferred.What We'll DoProvide FlexibilityUnlimited Paid Time Off (PTO)Three months paid parental leave for primary caregivers, three weeks for secondary caregiversPETernity leave for when a new, furry friend joins your familySupport Health & WellnessHealthcare, Vision, & Dental InsuranceOptional HSA and FSALocal Gym Membership DiscountsFree Fresh Fruit and Vegetables available dailyEncourage Financial Wellness401(k)OptionsCompetitive Salary At PrecisionHawk, we support, celebrate and collectively thrive as a result of diversity. We are committed to creating an inclusive environment for all employees and proud to be an equal opportunity workplace and affirmative action employer. If you need assistance or an accommodation due to a disability, you may contact us at accommodations@precisionhawk.com.","Geospatial Scientist"," 3.1"," PrecisionHawk"," – Raleigh, NC",NA,"1138960"
"170","https://www.glassdoor.com/job-listing/data-scientist-internship-tkxs-JV_IC1138956_KO0,25_KE26,30.htm?jl=3023759415"," TKXS Data Science Summer Internship Opportunity  TKXS is a leading provider of technology and data-driven services in the agriculture, healthcare and B2B/industrial verticals. We're looking for an Intern to join our Data Science Practice (DSP)for the summer to gain invaluable experience and help us explore some exciting analytic opportunities. Job Responsibilities: Work with structured and unstructured data to build new customer reports on purchasing behavior Utilize the scientific method and approach when coming up with modeling techniques Create predictive models on how current behavior could affect future outcomes Incorporate modeling solutions into current business systems that would be scalable for multiple customers Summarize results by creating visualizations in Tableau and presenting out to the team and larger audiences on your findings Collaborate with other team members and organizations to gather data and understand problem requirementsDesired Qualifications:A rising Junior or Senior working towards a Bachelors degree in science, technology, engineering, data science or mathematics (STEM) related field, such as:StatisticsOperations researchMathematicsExperience in statistical modelingFamiliarity with data manipulation in SQL and R/PythonAbility to summarize results in software like Tableau or R and present findingsMinimum Qualifications:Full-time student pursuing a Bachelor's degree in a technical fieldGPA of at least 3.0 on a 4-point scaleAttending school on a full-time basis before/following this internshipCreativityInitiativeLeadership abilitiesProblem solving skillsAbility to work in a diverse team environment Collaborate with other team members and organizations to gather data and understand problem requirementsWhat we offer: A competitive hourly rate of pay The possibility of a Full time position after graduation A casual friendly work environment An excellent culture that fosters camaraderie and fun, while providing engaging intellectual challenges","Data Scientist-Internship"," 5.0"," TKXS"," – Morrisville, NC",NA,"1138960"
"171","https://www.glassdoor.com/job-listing/data-scientist-adwerx-JV_IC1138697_KO0,14_KE15,21.htm?jl=3084487642"," We're looking for someone to join the analytics team at Adwerx. Ideal candidates will have a passion for numbers and data discovery, deep analytical capabilities, a collaborative work-style and strong strategic judgment. Youll get to help drive data-based decision making at Adwerx. If you like to discover the ""truth"" through data, this role's for you. Responsibilities: Generate reports on key product metrics. Conduct analysis for major projects. Be an expert on Adwerxs reporting systems and data flows (currently MixPanel, MySQL, Redshift, and Tableau), including troubleshooting of data issues and implementation of new data streams. Help other users find and understand the data they need. Help Adwerx find new ways of measuring and understanding the behavior of our users. Advise and train product, business development, marketing, etc. on metric definition/ implementation requirements for projects and testing methodology (what to measure, how to structure a test, etc.)Requirements: 2-4 years of related experience in online reporting/analytics required. Proven analytics ability/ experience dealing with complex analytical projects and large data sets. Ability to pull data directly from large databases and write complex queries in SQL. Demonstrated ability managing data and analytical projects cross- functionally to achieve results. Experience with database systems such as MySQL, SQL Server, Amazon Redshift, Google BigQuery or similar tools. Strong business sense with the ability to do detailed work while remembering the big picture. Demonstrated ability to learn new technologies. Strong written and verbal communication skills to communicate findings. Experience with Microsoft Office, especially Excel - Pivot Tables, Vlookup, etc. A team player who enjoys working in a fast-paced environment. College degree mandatory. Prefer candidates with an advanced degree in a quantitative field such as CS, Engineering, Statistics, Mathematics, Economics, or Physics.Nice to have: Experience with one or more web reporting packages (MixPanel, Google Analytics, Facebook Insights, Coremetrics, Adobe Omniture, etc.) Experience with R Familiarity with Business Intelligence and Data Warehousing concepts. Experience with Data Visualization tools such as Tableau, Qlik, Tibco, Periscope.io, or similar. Knowledge of at least one scripting language (Perl, Python, Ruby, etc.) Knowledge of statistical techniques such as clustering, and logistic regression. Note: Candidates will be screened on their ability to write SQL queries and use advanced functionality in Excel","Data Scientist"," 3.8"," Adwerx"," – Durham, NC",NA,"1138960"
